date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:24:33	44034/44034	---M--	200	added ('OK')	image/jpeg	etag:%22dead8c9b6b18d01:0%22	http://www.w3schools.com/bootstrap/img_chania2.jpg	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/img_chania2.jpg	(from http://www.w3schools.com/bootstrap/bootstrap_carousel.asp)
14:24:33	22131/22131	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2007:54:10%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_popover_hover&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitb4cf.html	(from http://www.w3schools.com/bootstrap/bootstrap_popover.asp)
14:24:34	4165/4165	---M-Z	200	added ('OK')	text/html	etag:%2278ec34ecdfebd11:0%22	http://www.w3schools.com/bootstrap/trybs_scrollspy.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_scrollspy.html	(from http://www.w3schools.com/bootstrap/bootstrap_scrollspy.asp)
14:24:34	25406/25406	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:05:29%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_scrollspy&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryita7e1.html	(from http://www.w3schools.com/bootstrap/bootstrap_scrollspy.asp)
14:24:35	2797/2797	---M-Z	200	added ('OK')	text/html	etag:%222242ceedfebd11:0%22	http://www.w3schools.com/bootstrap/trybs_scrollspy2.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_scrollspy2.html	(from http://www.w3schools.com/bootstrap/bootstrap_scrollspy.asp)
14:24:35	24040/24040	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:39:33%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_scrollspy2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit25b3.html	(from http://www.w3schools.com/bootstrap/bootstrap_scrollspy.asp)
14:24:36	2075/2075	---M-Z	200	added ('OK')	text/html	etag:%2241b2796deebd11:0%22	http://www.w3schools.com/bootstrap/trybs_affix_navbar.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_affix_navbar.html	(from http://www.w3schools.com/bootstrap/bootstrap_affix.asp)
14:24:36	63178/63178	---M--	200	added ('OK')	image/jpeg	etag:%2233870a66b18d01:0%22	http://www.w3schools.com/bootstrap/img_flower2.jpg	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/img_flower2.jpg	(from http://www.w3schools.com/bootstrap/bootstrap_carousel.asp)
14:24:36	2125/2125	---M-Z	200	added ('OK')	text/html	etag:%22a986f896deebd11:0%22	http://www.w3schools.com/bootstrap/trybs_affix_vertical_nav.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_affix_vertical_nav.html	(from http://www.w3schools.com/bootstrap/bootstrap_affix.asp)
14:24:36	23149/23149	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2007:58:39%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_affix&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit36ae.html	(from http://www.w3schools.com/bootstrap/bootstrap_affix.asp)
